,year,month,region,county,branch_name,established_on,operational_cost,staff_bonuses,misc_expenses,waste_cost,expense
5142,2020.0,7.0,Scotland,East Dunbartonshire,East Dunbartonshire branch,2012.0,3083.0,289.0,3125.0,3261.0,9758.0
5143,2020.0,8.0,Scotland,East Dunbartonshire,East Dunbartonshire branch,2012.0,2551.0,203.0,5492.0,5486.0,13732.0
5144,2020.0,9.0,Scotland,East Dunbartonshire,East Dunbartonshire branch,2012.0,2426.0,236.0,5149.0,5388.0,13199.0
5145,2020.0,10.0,Scotland,East Dunbartonshire,East Dunbartonshire branch,2012.0,3321.0,391.0,3469.0,5172.0,12353.0
5146,2020.0,11.0,Scotland,East Dunbartonshire,East Dunbartonshire branch,2012.0,3307.0,303.0,6650.0,5446.0,15706.0
5147,2020.0,12.0,Scotland,East Dunbartonshire,East Dunbartonshire branch,2012.0,2965.0,315.0,6560.0,5464.0,15304.0
5148,2010.0,1.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2388.0,219.0,5122.0,6303.0,14032.0
5149,2010.0,2.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2722.0,274.0,9402.0,6247.0,18645.0
5150,2010.0,3.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2184.0,224.0,6042.0,5764.0,14214.0
5151,2010.0,4.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2466.0,309.0,7164.0,2293.0,12232.0
5152,2010.0,5.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3391.0,352.0,7671.0,5513.0,16927.0
5153,2010.0,6.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2880.0,393.0,4114.0,4501.0,11888.0
5154,2010.0,7.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2344.0,364.0,6130.0,2324.0,11162.0
5155,2010.0,8.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2877.0,352.0,3076.0,5278.0,11583.0
5156,2010.0,9.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3229.0,263.0,5898.0,4438.0,13828.0
5157,2010.0,10.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2738.0,343.0,8471.0,2947.0,14499.0
5158,2010.0,11.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3281.0,243.0,4666.0,2560.0,10750.0
5159,2010.0,12.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2124.0,362.0,3303.0,3837.0,9626.0
5160,2011.0,1.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2956.0,322.0,5844.0,3913.0,13035.0
5161,2011.0,2.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2185.0,247.0,5996.0,6054.0,14482.0
5162,2011.0,3.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2026.0,200.0,3383.0,6325.0,11934.0
5163,2011.0,4.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2393.0,373.0,8548.0,3956.0,15270.0
5164,2011.0,5.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3175.0,282.0,6920.0,2125.0,12502.0
5165,2011.0,6.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2115.0,376.0,7211.0,2351.0,12053.0
5166,2011.0,7.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2007.0,265.0,4983.0,5384.0,12639.0
5167,2011.0,8.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2316.0,304.0,2204.0,5430.0,10254.0
5168,2011.0,9.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3354.0,314.0,4367.0,3586.0,11621.0
5169,2011.0,10.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3258.0,226.0,7942.0,5503.0,16929.0
5170,2011.0,11.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2151.0,217.0,9183.0,3326.0,14877.0
5171,2011.0,12.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3276.0,318.0,6586.0,5570.0,15750.0
5172,2012.0,1.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3477.0,231.0,9449.0,2637.0,15794.0
5173,2012.0,2.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2225.0,233.0,6532.0,2271.0,11261.0
5174,2012.0,3.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2156.0,390.0,8298.0,5973.0,16817.0
5175,2012.0,4.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2006.0,357.0,7517.0,4202.0,14082.0
5176,2012.0,5.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2142.0,205.0,5133.0,2793.0,10273.0
5177,2012.0,6.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3492.0,375.0,2747.0,3160.0,9774.0
5178,2012.0,7.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2255.0,306.0,3298.0,3618.0,9477.0
5179,2012.0,8.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2607.0,329.0,5908.0,4888.0,13732.0
5180,2012.0,9.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2196.0,386.0,2008.0,2134.0,6724.0
5181,2012.0,10.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2343.0,218.0,4333.0,3055.0,9949.0
5182,2012.0,11.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2320.0,235.0,8192.0,2236.0,12983.0
5183,2012.0,12.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2287.0,275.0,2943.0,5742.0,11247.0
5184,2013.0,1.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2043.0,398.0,3411.0,5000.0,10852.0
5185,2013.0,2.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2123.0,221.0,4837.0,3411.0,10592.0
5186,2013.0,3.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2188.0,390.0,9351.0,3639.0,15568.0
5187,2013.0,4.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2734.0,301.0,9483.0,4680.0,17198.0
5188,2013.0,5.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3193.0,220.0,8181.0,3669.0,15263.0
5189,2013.0,6.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2426.0,237.0,2131.0,5817.0,10611.0
5190,2013.0,7.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2298.0,219.0,3780.0,5256.0,11553.0
5191,2013.0,8.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2456.0,369.0,6704.0,2370.0,11899.0
5192,2013.0,9.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2456.0,244.0,9271.0,3916.0,15887.0
5193,2013.0,10.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2576.0,384.0,6298.0,4784.0,14042.0
5194,2013.0,11.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2838.0,238.0,6782.0,3772.0,13630.0
5195,2013.0,12.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3445.0,371.0,5139.0,6169.0,15124.0
5196,2014.0,1.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2382.0,269.0,4845.0,3292.0,10788.0
5197,2014.0,2.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2284.0,290.0,5533.0,4704.0,12811.0
5198,2014.0,3.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2933.0,291.0,4362.0,4556.0,12142.0
5199,2014.0,4.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2441.0,228.0,3952.0,2049.0,8670.0
5200,2014.0,5.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2657.0,235.0,2548.0,6231.0,11671.0
5201,2014.0,6.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2027.0,297.0,5364.0,3410.0,11098.0
5202,2014.0,7.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2376.0,366.0,7809.0,6443.0,16994.0
5203,2014.0,8.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3491.0,250.0,3488.0,3359.0,10588.0
5204,2014.0,9.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2898.0,283.0,8311.0,3512.0,15004.0
5205,2014.0,10.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3455.0,276.0,5548.0,6222.0,15501.0
5206,2014.0,11.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2646.0,388.0,3713.0,2725.0,9472.0
5207,2014.0,12.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2611.0,214.0,2624.0,3168.0,8617.0
5208,2015.0,1.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2478.0,350.0,6532.0,4358.0,13718.0
5209,2015.0,2.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2919.0,243.0,8095.0,3087.0,14344.0
5210,2015.0,3.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3106.0,326.0,2418.0,6391.0,12241.0
5211,2015.0,4.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3480.0,216.0,9445.0,4918.0,18059.0
5212,2015.0,5.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2445.0,296.0,5457.0,5779.0,13977.0
5213,2015.0,6.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2089.0,344.0,7634.0,2655.0,12722.0
5214,2015.0,7.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2712.0,362.0,7904.0,5919.0,16897.0
5215,2015.0,8.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3456.0,378.0,4494.0,2390.0,10718.0
5216,2015.0,9.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2774.0,285.0,2092.0,3391.0,8542.0
5217,2015.0,10.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3126.0,215.0,7755.0,2706.0,13802.0
5218,2015.0,11.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2543.0,288.0,2730.0,3116.0,8677.0
5219,2015.0,12.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2945.0,316.0,5886.0,2068.0,11215.0
5220,2016.0,1.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3068.0,347.0,7429.0,6193.0,17037.0
5221,2016.0,2.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2370.0,248.0,5249.0,3656.0,11523.0
5222,2016.0,3.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3091.0,367.0,4632.0,2414.0,10504.0
5223,2016.0,4.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3427.0,328.0,5397.0,2331.0,11483.0
5224,2016.0,5.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2493.0,397.0,3516.0,4655.0,11061.0
5225,2016.0,6.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3256.0,287.0,7389.0,2183.0,13115.0
5226,2016.0,7.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3462.0,276.0,3532.0,5218.0,12488.0
5227,2016.0,8.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2724.0,345.0,4446.0,4529.0,12044.0
5228,2016.0,9.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2593.0,212.0,9371.0,5593.0,17769.0
5229,2016.0,10.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2487.0,298.0,2213.0,3601.0,8599.0
5230,2016.0,11.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2704.0,263.0,9490.0,6458.0,18915.0
5231,2016.0,12.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2629.0,398.0,4153.0,6288.0,13468.0
5232,2017.0,1.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3247.0,318.0,5781.0,2927.0,12273.0
5233,2017.0,2.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2425.0,329.0,4681.0,3998.0,11433.0
5234,2017.0,3.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2867.0,238.0,2336.0,5380.0,10821.0
5235,2017.0,4.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2021.0,391.0,2564.0,2311.0,7287.0
5236,2017.0,5.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2419.0,227.0,5552.0,4565.0,12763.0
5237,2017.0,6.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2830.0,316.0,8100.0,5207.0,16453.0
5238,2017.0,7.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2843.0,397.0,2829.0,2982.0,9051.0
5239,2017.0,8.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2494.0,282.0,6142.0,2096.0,11014.0
5240,2017.0,9.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2216.0,238.0,5240.0,4405.0,12099.0
5241,2017.0,10.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2959.0,352.0,9293.0,3491.0,16095.0
5242,2017.0,11.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3171.0,313.0,5268.0,2950.0,11702.0
5243,2017.0,12.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2951.0,314.0,5010.0,3026.0,11301.0
5244,2018.0,1.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3093.0,258.0,3253.0,2424.0,9028.0
5245,2018.0,2.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2792.0,250.0,8760.0,5998.0,17800.0
5246,2018.0,3.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2204.0,265.0,6792.0,2222.0,11483.0
5247,2018.0,4.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3408.0,274.0,5753.0,5546.0,14981.0
5248,2018.0,5.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2394.0,251.0,5104.0,4775.0,12524.0
5249,2018.0,6.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2865.0,209.0,3014.0,5406.0,11494.0
5250,2018.0,7.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3339.0,289.0,2371.0,5430.0,11429.0
5251,2018.0,8.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3225.0,385.0,9177.0,3903.0,16690.0
5252,2018.0,9.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2712.0,268.0,5833.0,4362.0,13175.0
5253,2018.0,10.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2404.0,217.0,2673.0,5585.0,10879.0
5254,2018.0,11.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2602.0,323.0,5943.0,3514.0,12382.0
5255,2018.0,12.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2473.0,324.0,7059.0,4070.0,13926.0
5256,2019.0,1.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2632.0,330.0,9256.0,5430.0,17648.0
5257,2019.0,2.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2974.0,389.0,7364.0,3683.0,14410.0
5258,2019.0,3.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2992.0,317.0,3790.0,6437.0,13536.0
5259,2019.0,4.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2713.0,224.0,8049.0,2435.0,13421.0
5260,2019.0,5.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3195.0,251.0,7534.0,4325.0,15305.0
5261,2019.0,6.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3099.0,363.0,2138.0,6214.0,11814.0
5262,2019.0,7.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3005.0,359.0,3370.0,2465.0,9199.0
5263,2019.0,8.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2351.0,219.0,5232.0,5257.0,13059.0
5264,2019.0,9.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2986.0,263.0,7185.0,2442.0,12876.0
5265,2019.0,10.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2093.0,387.0,2027.0,3603.0,8110.0
5266,2019.0,11.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2783.0,353.0,5407.0,3832.0,12375.0
5267,2019.0,12.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2258.0,243.0,8397.0,5582.0,16480.0
5268,2020.0,1.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2261.0,315.0,3076.0,3123.0,8775.0
5269,2020.0,2.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3220.0,387.0,6971.0,4764.0,15342.0
5270,2020.0,3.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3034.0,361.0,6030.0,5734.0,15159.0
5271,2020.0,4.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2372.0,236.0,2214.0,6506.0,11328.0
5272,2020.0,5.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2987.0,377.0,7605.0,5289.0,16258.0
5273,2020.0,6.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3473.0,338.0,6363.0,2580.0,12754.0
5274,2020.0,7.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2881.0,346.0,6845.0,5167.0,15239.0
5275,2020.0,8.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2117.0,346.0,7728.0,2024.0,12215.0
5276,2020.0,9.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3251.0,314.0,3009.0,5069.0,11643.0
5277,2020.0,10.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2365.0,328.0,8962.0,6390.0,18045.0
5278,2020.0,11.0,West Midlands,Lichfield,Lichfield outlet,2010.0,3038.0,211.0,7187.0,3993.0,14429.0
5279,2020.0,12.0,West Midlands,Lichfield,Lichfield outlet,2010.0,2061.0,388.0,8413.0,5655.0,16517.0
5280,2012.0,1.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2492.0,212.0,2022.0,4373.0,9099.0
5281,2012.0,2.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2554.0,343.0,2490.0,2128.0,7515.0
5282,2012.0,3.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2322.0,366.0,2434.0,4422.0,9544.0
5283,2012.0,4.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2513.0,244.0,6741.0,3852.0,13350.0
5284,2012.0,5.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2197.0,209.0,2832.0,3746.0,8984.0
5285,2012.0,6.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2693.0,272.0,9023.0,3105.0,15093.0
5286,2012.0,7.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2305.0,262.0,2224.0,3952.0,8743.0
5287,2012.0,8.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3105.0,366.0,5192.0,4793.0,13456.0
5288,2012.0,9.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2144.0,258.0,6436.0,4894.0,13732.0
5289,2012.0,10.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3163.0,322.0,3485.0,4256.0,11226.0
5290,2012.0,11.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2198.0,371.0,8633.0,4759.0,15961.0
5291,2012.0,12.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2204.0,314.0,7181.0,4021.0,13720.0
5292,2013.0,1.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3007.0,338.0,8282.0,3167.0,14794.0
5293,2013.0,2.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2014.0,399.0,6589.0,3641.0,12643.0
5294,2013.0,3.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2528.0,296.0,6109.0,3495.0,12428.0
5295,2013.0,4.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2547.0,387.0,6649.0,5794.0,15377.0
5296,2013.0,5.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2086.0,371.0,5349.0,2859.0,10665.0
5297,2013.0,6.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3001.0,252.0,7130.0,2795.0,13178.0
5298,2013.0,7.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3114.0,252.0,5593.0,2486.0,11445.0
5299,2013.0,8.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3190.0,355.0,7255.0,4940.0,15740.0
5300,2013.0,9.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3304.0,234.0,9036.0,4925.0,17499.0
5301,2013.0,10.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2870.0,360.0,8542.0,5153.0,16925.0
5302,2013.0,11.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3140.0,238.0,2437.0,3091.0,8906.0
5303,2013.0,12.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3116.0,219.0,5307.0,2813.0,11455.0
5304,2014.0,1.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3322.0,363.0,4301.0,4968.0,12954.0
5305,2014.0,2.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3488.0,331.0,6803.0,3540.0,14162.0
5306,2014.0,3.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3314.0,333.0,3926.0,2148.0,9721.0
5307,2014.0,4.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2830.0,325.0,4016.0,5678.0,12849.0
5308,2014.0,5.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3364.0,220.0,3717.0,2817.0,10118.0
5309,2014.0,6.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2674.0,378.0,5805.0,5843.0,14700.0
5310,2014.0,7.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3432.0,216.0,6742.0,5066.0,15456.0
5311,2014.0,8.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2774.0,389.0,2944.0,4722.0,10829.0
5312,2014.0,9.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2126.0,308.0,8638.0,4164.0,15236.0
5313,2014.0,10.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2539.0,332.0,5460.0,3773.0,12104.0
5314,2014.0,11.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2492.0,289.0,2072.0,4783.0,9636.0
5315,2014.0,12.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2175.0,306.0,6509.0,4760.0,13750.0
5316,2015.0,1.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2153.0,324.0,5178.0,4244.0,11899.0
5317,2015.0,2.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2216.0,242.0,6650.0,5581.0,14689.0
5318,2015.0,3.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3133.0,385.0,9177.0,3293.0,15988.0
5319,2015.0,4.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2898.0,296.0,5653.0,2810.0,11657.0
5320,2015.0,5.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3261.0,319.0,5198.0,4937.0,13715.0
5321,2015.0,6.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3432.0,237.0,2025.0,5229.0,10923.0
5322,2015.0,7.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3235.0,356.0,7947.0,4996.0,16534.0
5323,2015.0,8.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3239.0,277.0,4228.0,6460.0,14204.0
5324,2015.0,9.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2159.0,342.0,5871.0,2814.0,11186.0
5325,2015.0,10.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2018.0,226.0,2524.0,4977.0,9745.0
5326,2015.0,11.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2840.0,266.0,3254.0,3598.0,9958.0
5327,2015.0,12.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2436.0,236.0,3751.0,3837.0,10260.0
5328,2016.0,1.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2352.0,228.0,5265.0,4271.0,12116.0
5329,2016.0,2.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2145.0,364.0,6037.0,3431.0,11977.0
5330,2016.0,3.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2354.0,362.0,7315.0,3986.0,14017.0
5331,2016.0,4.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2733.0,367.0,3726.0,3986.0,10812.0
5332,2016.0,5.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3041.0,398.0,6373.0,3721.0,13533.0
5333,2016.0,6.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2864.0,276.0,6119.0,4517.0,13776.0
5334,2016.0,7.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2369.0,399.0,8971.0,3722.0,15461.0
5335,2016.0,8.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2029.0,347.0,7102.0,6222.0,15700.0
5336,2016.0,9.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2796.0,278.0,7595.0,3359.0,14028.0
5337,2016.0,10.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2915.0,222.0,7367.0,4188.0,14692.0
5338,2016.0,11.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2213.0,349.0,4154.0,4149.0,10865.0
5339,2016.0,12.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3185.0,242.0,7559.0,3103.0,14089.0
5340,2017.0,1.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2423.0,253.0,6325.0,6031.0,15032.0
5341,2017.0,2.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2482.0,332.0,3020.0,3589.0,9423.0
5342,2017.0,3.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2635.0,259.0,6988.0,3290.0,13172.0
5343,2017.0,4.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3182.0,367.0,9051.0,3261.0,15861.0
5344,2017.0,5.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,2723.0,296.0,3183.0,3983.0,10185.0
5345,2017.0,6.0,South East England,Sevenoaks,Sevenoaks branch,2012.0,3386.0,237.0,7283.0,3028.0,13934.0
